Ind_ID,GENDER,Car_Owner,Propert_Owner,CHILDREN,Annual_income,Type_Income,EDUCATION,Marital_status,Housing_type,Family_Members,Approved_status,Age,Employed_status
5053941,F,N,N,0,135000,Pensioner,Secondary Education,Widow,House / apartment,1,0,58,Unemployed
5105466,F,N,Y,0,112500,Pensioner,Secondary Education,Married,House / apartment,2,0,58,Unemployed
5061773,F,N,Y,0,157500,Pensioner,Secondary Education,Separated,House / apartment,1,0,58,Unemployed
5126101,F,N,Y,0,112500,Pensioner,Secondary Education,Married,House / apartment,2,0,58,Unemployed
5135530,F,Y,Y,0,99000,Pensioner,Secondary Education,Married,House / apartment,2,0,58,Unemployed
5023460,F,Y,Y,0,315000,Pensioner,Secondary Education,Single / not married,House / apartment,1,0,58,Unemployed
5023475,F,Y,Y,0,315000,Pensioner,Secondary Education,Single / not married,House / apartment,1,0,58,Unemployed
5045203,F,Y,Y,0,139500,Pensioner,Secondary Education,Married,House / apartment,2,0,58,Unemployed
5069296,F,N,Y,0,225000,Pensioner,Secondary Education,Married,House / apartment,2,0,58,Unemployed
5145869,F,N,Y,0,225000,Pensioner,Secondary Education,Separated,House / apartment,1,0,57,Unemployed
5126503,F,N,N,0,171000,Pensioner,Secondary Education,Married,House / apartment,2,0,57,Unemployed
5018505,F,N,N,0,58500,Pensioner,Secondary Education,Married,House / apartment,2,0,57,Unemployed
5024527,F,N,Y,0,270000,Pensioner,Secondary Education,Widow,House / apartment,1,0,57,Unemployed
5061360,M,N,Y,0,65250,Pensioner,Higher Education,Married,House / apartment,2,1,57,Unemployed
5067259,M,Y,Y,0,360000,Pensioner,Secondary Education,Married,House / apartment,2,0,57,Unemployed
5021737,F,N,Y,0,189000,Pensioner,Secondary Education,Widow,House / apartment,1,0,57,Unemployed
5148573,F,N,Y,0,81000,Pensioner,Secondary Education,Married,House / apartment,2,0,57,Unemployed
5125299,F,N,Y,0,148500,Pensioner,Secondary Education,Married,House / apartment,2,1,57,Unemployed
5143319,F,Y,Y,0,112500,Pensioner,Secondary Education,Married,House / apartment,2,0,57,Unemployed
5062362,F,N,Y,0,270000,Pensioner,Higher Education,Married,House / apartment,2,0,57,Unemployed
5053032,F,N,Y,0,135000,Pensioner,Secondary Education,Married,House / apartment,2,0,57,Unemployed
5054373,F,N,N,0,148500,Pensioner,Secondary Education,Widow,House / apartment,1,0,57,Unemployed
5010881,F,N,Y,0,45000,Pensioner,Secondary Education,Married,House / apartment,2,0,57,Unemployed
5010874,F,N,Y,0,45000,Pensioner,Secondary Education,Married,House / apartment,2,0,57,Unemployed
5022136,F,N,Y,0,126000,Pensioner,Secondary Education,Married,House / apartment,2,0,57,Unemployed
5125478,F,N,Y,0,202500,Pensioner,Secondary Education,Married,House / apartment,2,0,57,Unemployed
5036187,F,Y,Y,1,157500,Pensioner,Secondary Education,Married,House / apartment,3,0,57,Unemployed
5095930,F,N,N,0,76500,Pensioner,Secondary Education,Married,House / apartment,2,0,56,Unemployed
5069117,F,N,Y,0,180000,Pensioner,Secondary Education,Single / not married,House / apartment,1,0,56,Unemployed
5117182,M,Y,N,0,112500,Pensioner,Secondary Education,Married,House / apartment,2,0,56,Unemployed
5037008,F,N,Y,0,67500,Pensioner,Secondary Education,Single / not married,House / apartment,1,0,56,Unemployed
5068147,F,N,Y,0,157500,Pensioner,Secondary Education,Single / not married,House / apartment,1,0,56,Unemployed
5024077,F,Y,Y,0,157500,Pensioner,Secondary Education,Widow,House / apartment,1,0,56,Unemployed
5137151,F,N,N,0,225000,Pensioner,Secondary Education,Married,House / apartment,2,0,56,Unemployed
5126612,F,Y,N,0,180000,Pensioner,Secondary Education,Widow,House / apartment,1,0,56,Unemployed
5062296,F,N,Y,0,135000,Pensioner,Incomplete Higher,Separated,House / apartment,1,0,56,Unemployed
5053535,F,N,Y,0,216000,Pensioner,Higher Education,Single / not married,House / apartment,1,0,56,Unemployed
5053293,F,N,Y,0,76500,Pensioner,Secondary Education,Married,Municipal apartment,2,0,56,Unemployed
5044987,F,N,Y,0,141750,Pensioner,Higher Education,Married,House / apartment,2,0,56,Unemployed
5105535,M,Y,Y,0,126000,Pensioner,Secondary Education,Separated,House / apartment,1,0,56,Unemployed
5092164,F,Y,Y,0,45900,Pensioner,Secondary Education,Widow,House / apartment,1,0,56,Unemployed
5036412,F,N,Y,0,83250,Pensioner,Secondary Education,Civil marriage,House / apartment,2,0,55,Unemployed
5046531,M,Y,N,0,202500,Pensioner,Higher Education,Married,House / apartment,2,0,55,Unemployed
5009319,F,Y,N,0,135000,Pensioner,Secondary Education,Married,House / apartment,2,0,55,Unemployed
5022063,F,N,Y,0,180000,Pensioner,Higher Education,Married,House / apartment,2,0,55,Unemployed
5146123,F,N,N,0,54000,Pensioner,Secondary Education,Single / not married,House / apartment,1,0,55,Unemployed
5058366,F,N,N,0,90000,Pensioner,Secondary Education,Single / not married,Municipal apartment,1,0,55,Unemployed
5025029,F,N,N,0,135000,Pensioner,Secondary Education,Married,House / apartment,2,0,55,Unemployed
5139859,M,Y,Y,0,189000,Pensioner,Secondary Education,Separated,House / apartment,1,0,55,Unemployed
5067643,F,N,Y,0,171000,Pensioner,Higher Education,Married,House / apartment,2,0,55,Unemployed
5092436,F,Y,Y,0,112500,Pensioner,Secondary Education,Married,House / apartment,2,0,55,Unemployed
5113639,F,N,N,0,135000,Pensioner,Higher Education,Married,Municipal apartment,2,0,54,Unemployed
5085704,M,Y,Y,0,126000,Pensioner,Secondary Education,Married,House / apartment,2,0,53,Unemployed
5041540,F,N,Y,1,135000,Pensioner,Secondary Education,Civil marriage,House / apartment,3,0,53,Unemployed
5029400,F,N,N,0,112500,Pensioner,Secondary Education,Married,House / apartment,2,0,52,Unemployed
5024925,F,N,N,0,33750,Pensioner,Higher Education,Married,House / apartment,2,0,52,Unemployed
5044860,F,N,Y,0,167400,Pensioner,Secondary Education,Married,House / apartment,2,0,52,Unemployed
5113373,F,N,Y,1,180000,Pensioner,Higher Education,Married,House / apartment,3,0,52,Unemployed
5113374,F,N,Y,1,180000,Pensioner,Higher Education,Married,House / apartment,3,0,52,Unemployed
5050894,M,Y,N,0,292500,Pensioner,Secondary Education,Married,House / apartment,2,0,52,Unemployed
5008827,M,Y,Y,0,180000,Pensioner,Higher Education,Married,House / apartment,2,1,51,Unemployed
5143009,M,Y,N,1,99000,Pensioner,Secondary Education,Married,House / apartment,3,0,51,Unemployed
5033906,M,Y,Y,0,90000,Pensioner,Secondary Education,Married,House / apartment,2,0,50,Unemployed
5065704,M,Y,Y,0,225000,Pensioner,Secondary Education,Single / not married,House / apartment,1,0,48,Unemployed
5065705,M,Y,Y,0,225000,Pensioner,Secondary Education,Single / not married,House / apartment,1,0,48,Unemployed
5090701,F,N,N,0,380250,Pensioner,Higher Education,Single / not married,Municipal apartment,1,0,48,Unemployed
5100171,M,Y,Y,0,380250,Pensioner,Higher Education,Married,House / apartment,2,0,47,Unemployed
5066843,F,N,Y,0,135000,Pensioner,Secondary Education,Married,House / apartment,2,0,47,Unemployed
5115566,M,N,Y,0,126000,Pensioner,Secondary Education,Married,Rented apartment,2,0,45,Unemployed
5048542,F,N,Y,0,121900.5,Pensioner,Secondary Education,Married,House / apartment,2,0,44,Unemployed
5038723,M,Y,Y,1,270000,Pensioner,Secondary Education,Married,House / apartment,3,0,42,Unemployed
5117095,M,Y,Y,0,360000,Pensioner,Secondary Education,Married,House / apartment,2,0,38,Unemployed
5135460,F,N,Y,2,37800,Pensioner,Secondary Education,Married,House / apartment,4,0,36,Unemployed
5041681,F,N,N,0,94500,Pensioner,Secondary Education,Married,House / apartment,2,0,42,Unemployed
5041921,M,N,N,0,135000,Pensioner,Secondary Education,Married,House / apartment,2,0,42,Unemployed
5048448,F,N,Y,0,202500,Pensioner,Secondary Education,Married,House / apartment,2,0,42,Unemployed
5044669,F,N,Y,0,76500,Pensioner,Secondary Education,Married,House / apartment,2,0,42,Unemployed
